Restaurant_Name,Dining_Rating,Delivery_Rating,Dining Votes,Delivery_Votes,Cuisine ,Place_Name,City,Best_Seller,Votes,Prices
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,118
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,329
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,329
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,10,269
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,9,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,16,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,,20,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,204,141
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,320,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,SPICY,21,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,114,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,45,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,9,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,600,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,557,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,1464,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,1086,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,53,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,12,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,10,269
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,,0,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,347,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,31,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,86,139
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,62,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,29,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,90,147
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,5,279
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,329
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,329
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,233,109
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,22,109
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,118
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,305,118
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,84,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,14,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,144,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,16,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,35,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,101,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,199,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,129
The American Pizza,3.2,3.6,45,0,Beverages,Indira Nagar, Lucknow,CHEF'S SPECIAL,0,129
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,397,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,32,359
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,37,219
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,239,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,76,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,63,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,72,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,57,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,107,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,MUST TRY,64,99
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,15,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,77,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,MUST TRY,11,159
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,19,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,399
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,23,99
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,56,119
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,11,299
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,8,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,15,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,19,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,63,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,9,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,107,198
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,15,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,57,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,72,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,397,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,15,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,77,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,8,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,6,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,239,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,76,259
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,32,359
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,9,559
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,859
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,0,1179
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,8,379
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,589
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,899
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,1249
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,399
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,629
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,959
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,1329
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,12,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,9,239
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,11,299
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,18,219
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,37,219
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,12,119
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,11,159
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,0,99
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,23,99
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,,21,109
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,56,119
The Oven,4.2,3.9,491,0,Fast Food,Nirala Nagar, Lucknow,BESTSELLER,64,99
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,132,149
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,97,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,161,109
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,85,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,156,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,82,289
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,24,259
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,52,109
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,101,99
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,MUST TRY,22,179
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,42,99
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,12,479
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,18,219
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,5,169
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,15,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,18,79
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,20,129
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,10,99
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,BESTSELLER,11,169
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,289
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,12,139
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,13,89
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,16,89
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,20,129
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,BESTSELLER,156,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,42,99
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,BESTSELLER,132,149
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,101,99
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,97,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,18,79
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,16,89
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,BESTSELLER,161,109
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,52,109
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,15,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,16,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,139
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,129
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,13,89
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,10,89
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,BESTSELLER,85,119
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,159
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,149
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,10,99
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,BESTSELLER,82,289
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,409
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,389
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,269
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,12,479
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,BESTSELLER,11,169
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,0,179
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,189
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,0,129
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,0,139
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,22,179
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,159
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,5,169
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,259
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,SPICY,0,159
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,5,169
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,12,139
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,18,219
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,179
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,209
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,0,289
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,24,259
Old Al - Baik,,3.9,0,773,Beverages,Lalbagh, Lucknow,,9,19
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,88,529.66
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,BESTSELLER,71,588.98
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,55,588.98
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,43,529.66
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,70,546.61
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,NEW,70,355
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,89,275
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,BESTSELLER,158,285.71
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,952.38
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,10,571.42
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,9,351.69
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,BESTSELLER,147,84.74
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,1182.2
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,125,195
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,BESTSELLER,0,1142.85
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,24,355
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,BESTSELLER,63,199.15
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,40,588.98
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,23,762.71
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,46,177.96
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,8,673.72
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,16,165
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,NEW,58,155
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,76,202.3
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,15,1190.47
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,288.46
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,26,190.67
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,281.25
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,91,76.27
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,NEW,15,255
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,MUST TRY,24,245
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,9,166.1
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,14,296.61
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,276.78
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,NEW,23,245
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,90,35
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,65,45
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,34,80
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,35,80
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,22,50
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,38.1
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,80,57.14
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,15,57.14
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,51,60
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,12,42.86
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,8,47.62
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,6,52.38
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,80.75
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,23.8
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,138,80.51
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,15,106
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,155
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,155
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,265
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,230
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,255
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,95
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,15,185
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,125,195
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,235
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,CHEF'S SPECIAL,0,215
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,14,93.22
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,15,101.7
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,10,165.25
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,16,211.87
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,9,351.69
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,5,42.37
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,5,55.08
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,42.37
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,325
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,7,133.93
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,6,187.5
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,5,160.71
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,276.78
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,107.14
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,18,71.42
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,12,71.42
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,5,85.72
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,85.71
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,9,90.48
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,5,114.28
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,78.81
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,34,88.99
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,88.99
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,9,182.22
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,9,148.3
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,6,151.69
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,9,166.1
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,8,138.13
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,7,151.7
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,151.69
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,6,199.15
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,5,166.1
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,138.13
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,138.13
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,180.5
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,18,25.42
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,7,25.42
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,250
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,250
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,275.42
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,275.42
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,33,98.21
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,171.6
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,11,138.39
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,6,138.39
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,10,151.79
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,142.86
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,12,156.25
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,0,281.25
The Hazelnut Factory,4.3,4.4,780,0,Bakery,Nirala Nagar, Lucknow,,5,290.17
